9735.013699,1633.622258,1,1,0,1,1,1,0,0,0,1,0,0,6912,8960,10240,8448,8192,7936,9728,7168,8448,8192,12032,10240,7424,10240,11264
7943.111111,2631.049609,1,1,1,1,1,1,1,0,0,0,1,0,8192,8192,8960,7680,8192,21504,6912,5632,9472,8960,5632,7424,6400,7168,8192
7180.8,1143.324599,1,1,1,0,1,1,1,0,0,0,1,0,5888,6144,6656,6912,7936,6400,7168,8192,8448,6656,4608,7424,5632,7424,6400
6870.032787,1084.284495,1,1,1,1,0,1,1,0,0,0,1,0,7936,7936,7168,4864,8960,8192,6912,8704,6400,6656,7680,7424,5888,7168,7424
7532.307692,1649.239558,1,1,1,1,1,0,1,0,0,0,1,0,6912,6144,6144,7424,6912,7168,8192,7424,9216,6144,6912,5632,7424,6656,7936
8064,1395.934133,1,1,1,1,1,1,0,0,0,0,1,0,7680,7680,5888,6400,8704,7936,7168,6400,7680,7936,7168,7680,8448,8704,7680
6173.538462,699.5011497,0,1,1,1,1,1,1,0,0,0,1,0,6400,5376,6656,6144,6144,5120,5888,5632,5376,6656,6656,6400,4864,5888,5120
6769.777778,1573.824869,0,1,1,0,1,1,1,0,0,0,1,0,5632,5888,5632,8448,6656,5120,5632,7680,6656,7680,6656,13056,7680,7424,5120
6403.820896,990.9753831,0,1,1,1,0,1,1,0,0,0,1,0,6912,6144,3584,7680,6144,5632,6912,4608,7680,7936,5376,6144,6912,6144,4864
6355.2,1410.39982,0,1,1,1,1,0,1,0,0,0,1,0,6144,7424,6656,6144,6656,5376,8960,6656,5888,5376,12800,7424,4608,5632,6400
6803.525424,945.0424066,0,1,1,1,1,1,0,0,0,0,1,0,5632,6912,8960,6400,5888,6400,7936,8448,6656,6400,6144,7168,6144,6656,5376
7100.631579,905.9460166,1,0,1,1,1,1,1,0,0,0,1,0,6656,6912,7168,6400,7424,7936,7424,5888,6400,6656,6400,6656,6400,8448,7168
6807.703704,897.2322564,1,0,1,0,1,1,1,0,0,0,1,0,6400,5888,8448,8192,7680,6912,6400,6144,7424,7936,7936,7424,6144,5376,7424
7015.164179,1480.070848,1,0,1,1,0,1,1,0,0,0,1,0,5632,5120,5632,7424,5376,6656,6400,7936,5888,5888,6912,6912,5376,6656,7936
7659.789474,964.0970894,1,0,1,1,1,0,1,0,0,0,1,0,8704,7168,7424,6912,7680,7168,6144,7424,8192,8448,8704,8448,7680,7424,8704
7691.377778,843.6983328,1,0,1,1,1,1,0,0,0,0,1,0,6912,8448,8192,7424,8448,8192,7424,7680,7936,8448,7424,7424,6144,6144,7168
7481.37931,1234.776673,1,1,0,1,1,1,1,0,0,0,1,0,6400,5632,6656,6912,7168,8192,7168,8448,6656,7680,8448,7680,8960,6400,6400
7654.901961,1376.942021,1,1,0,0,1,1,1,0,0,0,1,0,5632,7168,8192,10496,5632,6400,7424,7680,5632,8960,9472,7168,8448,7168,7424
7219.2,1072.588994,1,1,0,1,0,1,1,0,0,0,1,0,8448,7680,7680,5888,7680,7168,7936,9216,7168,6144,7936,7680,7424,5632,7424
8033.103448,1776.746768,1,1,0,1,1,0,1,0,0,0,1,0,5376,7680,7424,7424,6144,7680,7424,7168,6144,7936,9472,13568,7424,7424,6912
8049.371429,1215.397999,1,1,0,1,1,1,0,0,0,0,1,0,6656,8960,8448,9216,7936,7168,8960,8448,7680,12800,9472,7168,7936,6144,9472
8768,2190.844507,1,1,1,1,1,1,1,0,0,0,0,1,9728,6656,6144,6144,2816,7424,9216,11008,8704,7424,9472,6912,11264,7168,12544
8704,1631.493134,1,1,1,0,1,1,1,0,0,0,0,1,9216,10240,11520,6144,8448,8704,3584,12032,8192,7936,9472,8960,7936,8960,7680
8951.741935,1949.059516,1,1,1,1,0,1,1,0,0,0,0,1,11264,7168,9728,9984,9728,7936,5120,9728,9984,6400,7168,10496,10752,11264,8960
11227.42857,2780.03001,1,1,1,1,1,0,1,0,0,0,0,1,8192,8704,8704,8704,8960,9472,9728,12288,9728,9728,9984,10496,10752,11008,11264
10218.66667,1771.878754,1,1,1,1,1,1,0,0,0,0,0,1,8192,11776,14336,9728,9728,9472,10752,7680,11776,9472,9472,7168,11008,9472,6400
7656.727273,1063.948051,0,1,1,1,1,1,1,0,0,0,0,1,7424,8448,8960,8704,7168,6144,8960,6400,6400,7680,6912,9728,7680,8960,8192
7874.56,1365.226662,0,1,1,0,1,1,1,0,0,0,0,1,8960,7680,8192,9472,8448,7424,7680,7680,7168,8704,7424,3328,7680,6144,8704
8333.617021,1348.097186,0,1,1,1,0,1,1,0,0,0,0,1,8960,8704,5632,7168,7680,7936,6912,9216,6144,7936,8448,6400,10240,8448,9216
8113.230769,1249.467224,0,1,1,1,1,0,1,0,0,0,0,1,8192,7424,7680,8704,8704,7168,7168,8448,8448,6144,9728,9472,7168,8192,8192
8819.612903,2030.688121,0,1,1,1,1,1,0,0,0,0,0,1,8192,8448,8448,9472,7936,14592,6144,8448,8448,7936,11520,7680,8960,12544,8704
8099.84,1822.041522,1,0,1,1,1,1,1,0,0,0,0,1,6144,7936,7680,10240,7936,5376,8448,7168,7680,6656,7424,8960,9216,9728,6144
7378.823529,1985.517446,1,0,1,0,1,1,1,0,0,0,0,1,7168,7936,2560,6144,11008,7680,5888,7424,7680,6912,6144,7168,7424,5376,9472
7289.904762,1574.27496,1,0,1,1,0,1,1,0,0,0,0,1,5632,4352,6656,8704,6144,7936,6400,8960,7424,3840,8448,8192,7680,8960,6400
8922.074074,1770.353592,1,0,1,1,1,0,1,0,0,0,0,1,6400,8192,8448,11264,8448,7168,8192,9984,7168,9984,7424,13568,10240,8192,11776
8232.421053,1655.356916,1,0,1,1,1,1,0,0,0,0,0,1,7168,7936,8960,7680,8960,7680,6144,9728,7680,9472,7424,6144,8960,8192,8192
8508.952381,1305.109899,1,1,0,1,1,1,1,0,0,0,0,1,9472,9472,9472,8704,8448,6912,7680,8192,9472,8704,8448,6656,4352,8704,9728
9779.2,1438.695706,1,1,0,0,1,1,1,0,0,0,0,1,7680,10496,10240,9728,9216,5376,9984,11264,9984,9984,11776,9728,8448,8960,9728
8362.666667,2558.805054,1,1,0,1,0,1,1,0,0,0,0,1,9728,10240,8192,9984,10752,4608,3584,11008,5632,12288,8960,10240,9984,9472,10752
9790.060606,1865.937866,1,1,0,1,1,0,1,0,0,0,0,1,8704,10496,10752,7680,11520,11008,8448,10496,7680,13312,12032,10240,7424,11264,7936
10512.69565,2296.340246,1,1,0,1,1,1,0,0,0,0,0,1,9472,8960,11776,10240,13568,9216,10496,7168,7936,9984,12800,7168,10496,9472,11264
